Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X];Typ_Modelu;Wynik_Rzeczywisty;Gole;Status;Zysk/Strata (Flat 100)
22:00;CD UT Cajamarca vs Sport Huancayo;Peru 1;2.1 (1);55.0;25.0;20.0;1;X;2:2;PRZEGRANA;-100.0
18:30;Paradiso vs Lugano II;Switzerland 3;1.85 (1);50.0;25.0;25.0;1;X;1:1;PRZEGRANA;-100.0
18:00;Warta Poznań vs Slask Wroclaw ll;Poland 3;4.75 (2);50.0;15.0;35.0;1;X;1:1;PRZEGRANA;-100.0
20:00;Luzern II vs Cham;Switzerland 3;2.37 (1);20.0;50.0;30.0;2;X;3:3;PRZEGRANA;-100.0
22:30;Portmore United vs Cavalier SC;Jamaica 1;1.95 (1);50.0;25.0;25.0;1;X;0:0;PRZEGRANA;-100.0
17:00;Borussia Moenchengladbach II vs Borussia Dortmund II;Germany 4;1.9 (2);35.0;50.0;15.0;2;1;2:1;PRZEGRANA;-100.0
19:00;Vevey vs Breitenrain;Switzerland 3;1.55 (2);25.0;50.0;25.0;2;X;2:2;PRZEGRANA;-100.0
19:30;Bulle vs Lausanne II;Switzerland 3;1.83 (1);50.0;20.0;30.0;1;1;5:1;WYGRANA;83.0
20:45;AFC Wimbledon vs Stockport;England 3;1.9 (2);25.0;50.0;25.0;2;2;0:2;WYGRANA;90.0
18:30;USFAS Bamako vs Réal Bamako;Mali 1;2.37 (2);35.0;50.0;15.0;2;1;2:1;PRZEGRANA;-100.0
17:00;Banik Ostrava II vs Opava;Czech Republic 2;2.3 (2);20.0;50.0;30.0;2;1;2:0;PRZEGRANA;-100.0
19:30;Bavois vs FC Grand-Saconnex;Switzerland 3;2.6 (2);45.0;45.0;10.0;1;1;2:0;WYGRANA;0.0
22:30;Spanish Town Police FC vs Molynes United;Jamaica 1;3.7 (1);35.0;45.0;20.0;2;2;0:9;WYGRANA;0.0
19:00;RW Erfurt vs VSG Altglienicke;Germany 4;1.9 (1);45.0;15.0;40.0;1;X;1:1;PRZEGRANA;-100.0
23:00;Aurora vs Marquense;Guatemala 1;2.05 (1);45.0;10.0;45.0;1;2;0:1;PRZEGRANA;-100.0
18:00;Bougouni vs Afrique Football Élite;Mali 1;2.87 (1);25.0;45.0;30.0;2;X;0:0;PRZEGRANA;-100.0
17:00;Slavia Prague B vs Jihlava;Czech Republic 2;2.1 (1);30.0;40.0;30.0;2;1;1:0;PRZEGRANA;-100.0
20:45;Sporting Escaldes vs CE Casa de Portugal;Andorra 2;2.2 (1);40.0;30.0;30.0;1;X;1:1;PRZEGRANA;-100.0
19:00;SC Villa vs Vipers SC;Uganda 1;2.7 (2);30.0;40.0;30.0;2;X;1:1;PRZEGRANA;-100.0
17:00;Czerno More Warna vs CSKA 1948;Bulgaria 1;2.75 (2);40.0;20.0;40.0;1;2;0:4;PRZEGRANA;-100.0
19:30;SC Bruehl vs Kriens;Switzerland 3;2.25 (1);40.0;30.0;30.0;1;1;4:1;WYGRANA;125.0
18:00;Sportfreunde Lotte vs Schalke 04 II;Germany 4;2.45 (1);35.0;40.0;25.0;2;2;2:5;WYGRANA;0.0
22:30;Dunbeholden vs Racing United;Jamaica 1;3.2 (1);40.0;40.0;20.0;1;X;0:0;PRZEGRANA;-100.0
15:00;Nkwazi vs NAPSA Stars FC;Zambia 1;2.37 (1);40.0;40.0;20.0;1;1;2:1;WYGRANA;137.0
19:30;Magesi FC vs Kaizer Chiefs;South Africa 1;1.95 (2);25.0;35.0;40.0;X;2;1:4;PRZEGRANA;-100.0
18:30;NK Celje vs Olimpija Lublana;Slovenia 1;1.85 (1);35.0;25.0;40.0;X;1;2:0;PRZEGRANA;-100.0
18:00;FC Vlasim vs Pribram;Czech Republic 2;1.9 (1);30.0;25.0;45.0;X;X;0:0;WYGRANA;0.0
19:00;ZFC Meuselwitz vs BFC Dynamo;Germany 4;2.45 (1);15.0;30.0;55.0;X;2;0:1;PRZEGRANA;-100.0
19:30;Young Boys II vs Biel/Bienne;Switzerland 3;3.2 (1);15.0;30.0;55.0;X;2;0:2;PRZEGRANA;-100.0
