Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X];Typ_Modelu;Wynik_Rzeczywisty;Gole;Status;Zysk/Strata (Flat 100)
14:15;Viettel vs FLC Thanh Hoa;Vietnam 1;1.42 (1);65.0;25.0;10.0;1;1;1:0;WYGRANA;42.0
20:30;CD UAI Urquiza vs Brown de Adrogue;Argentina 3;2.6 (1);20.0;65.0;15.0;2;2;0:1;WYGRANA;0.0
19:30;Dijon vs Bourg en Bresse Peronnas;France 3;1.42 (1);60.0;25.0;15.0;1;1;2:0;WYGRANA;42.0
18:20;Saham vs Al-Seeb;Oman 1;1.27 (2);25.0;60.0;15.0;2;2;0:2;WYGRANA;27.0
20:45;Wexford Youths vs Athlone Town;Ireland 2;1.75 (1);60.0;20.0;20.0;1;1;1:0;WYGRANA;75.0
20:00;Lokeren-Temse vs Seraing United;Belgium 2;3.7 (2);60.0;15.0;25.0;1;X;1:1;PRZEGRANA;-100.0
17:30;Primorje vs Koper;Slovenia 1;1.8 (2);15.0;60.0;25.0;2;2;0:4;WYGRANA;80.0
19:30;Orleans vs Concarneau;France 3;1.8 (1);60.0;15.0;25.0;1;X;1:1;PRZEGRANA;-100.0
19:00;Atlético Madrid II vs Marbella FC;Spain 3;1.61 (1);60.0;25.0;15.0;1;1;5:4;WYGRANA;61.0
12:00;Ho Chi Minh City II vs PVF-CAND II;Vietnam 2;1.61 (2);20.0;55.0;25.0;2;2;0:3;WYGRANA;61.0
15:55;Al-Nasr Salalah vs Al-Khabourah;Oman 1;1.72 (1);55.0;15.0;30.0;1;1;2:0;WYGRANA;72.0
16:00;Ludogorets Razgrad II vs Minyor Pernik;Bulgaria 2;1.65 (1);55.0;30.0;15.0;1;1;4:2;WYGRANA;65.0
17:00;Al-Smail vs Al-Shabab Club;Oman 1;1.85 (2);20.0;55.0;25.0;2;2;0:7;WYGRANA;85.0
19:00;Parndorf vs FCM Arkadia Traiskirchen;Austria 3;2.0 (1);55.0;25.0;20.0;1;1;2:0;WYGRANA;100.0
19:00;Hallescher FC vs VSG Altglienicke;Germany 4;1.66 (1);55.0;25.0;20.0;1;2;2:3;PRZEGRANA;-100.0
17:00;Rukh Vynnyky vs FC Kolos Kovalivka;Ukraine 1;1.9 (2);20.0;50.0;30.0;2;X;1:1;PRZEGRANA;-100.0
21:05;Olympique Marsylia vs Metz;France 1;1.22 (1);50.0;15.0;35.0;1;1;3:1;WYGRANA;22.0
20:30;Odra Opole vs Puszcza Niepołomice;Poland 2;3.0 (2);50.0;45.0;5.0;1;1;1:0;WYGRANA;0.0
14:00;Hapoel Kfar Saba vs SC Kfar Kasem;Israel 2;3.3 (2);50.0;25.0;25.0;1;Brak/Odwolany;-;Odwolany;0.0
20:30;CS Deportivo Liniers vs Flandria;Argentina 3;2.37 (1);50.0;35.0;15.0;1;2;0:1;PRZEGRANA;-100.0
13:30;Karvan vs FC Kapaz;Azerbaijan 1;2.0 (2);30.0;50.0;20.0;2;1;4:1;PRZEGRANA;-100.0
17:00;Slavia Sofia vs Septemvri Sofia;Bulgaria 1;1.72 (1);50.0;10.0;40.0;1;2;1:2;PRZEGRANA;-100.0
15:00;Lugazi Municipal vs Entebbe;Uganda 1;2.2 (2);20.0;50.0;30.0;2;X;1:1;PRZEGRANA;-100.0
18:00;Pribram vs Hanácká;Czech Republic 2;1.95 (1);50.0;10.0;40.0;1;2;0:2;PRZEGRANA;-100.0
18:00;Amstetten vs SC Bregenz;Austria 2;1.57 (1);50.0;15.0;35.0;1;2;2:3;PRZEGRANA;-100.0
20:45;Queen's Park vs Ross County;Scotland 2;2.7 (1);35.0;50.0;15.0;2;1;1:0;PRZEGRANA;-100.0
22:30;Deportivo Pereira vs Once Caldas;Colombia 1;1.8 (2);10.0;50.0;40.0;2;Brak/Odwolany;-;Odwolany;0.0
12:00;Prospect United vs Inter Lions FC;Australia 3;2.4 (1);45.0;35.0;20.0;1;X;1:1;PRZEGRANA;-100.0
19:00;Treibach vs Velden;Austria 3;2.2 (2);45.0;30.0;25.0;1;1;2:0;WYGRANA;0.0
19:30;Richards Bay vs Orlando Pirates;South Africa 1;1.4 (2);20.0;45.0;35.0;2;X;2:2;PRZEGRANA;-100.0
20:45;Dundalk vs Derry City;Ireland 1;2.5 (1);30.0;45.0;25.0;2;X;2:2;PRZEGRANA;-100.0
jutro 01:00;Cerro Largo vs Cerro;Uruguay 1;2.25 (1);45.0;35.0;20.0;1;Brak/Odwolany;-;Odwolany;0.0
19:30;Oberwart vs SV Leobendorf;Austria 3;3.0 (2);45.0;35.0;20.0;1;1;4:0;WYGRANA;0.0
19:30;SV Drochtersen/Assel vs Oldenburg;Germany 4;1.85 (1);45.0;35.0;20.0;1;2;1:3;PRZEGRANA;-100.0
17:00;FK Pohronie vs BanÃ­k Lehota p.VtÃ¡Änikom;Slovakia 2;1.72 (1);40.0;30.0;30.0;1;2;1:2;PRZEGRANA;-100.0
12:00;Spartak Varna vs Dobrudzha Dobrich;Bulgaria 1;2.2 (2);40.0;35.0;25.0;1;1;1:0;WYGRANA;0.0
19:00;Wuerzburger Kickers vs Bayern Munich II;Germany 4;1.66 (1);40.0;25.0;35.0;1;1;2:1;WYGRANA;66.0
jutro 01:30;Sportivo San Lorenzo vs Guarani;Paraguay 1;2.0 (2);35.0;40.0;25.0;2;Brak/Odwolany;-;Odwolany;0.0
17:45;Puskas FC Academy vs Gyori ETO;Hungary 1;1.85 (2);35.0;40.0;25.0;2;2;1:4;WYGRANA;85.0
19:00;Paris FC vs AS Monaco;France 1;1.95 (2);35.0;40.0;25.0;2;1;4:1;PRZEGRANA;-100.0
16:00;Gabès vs Ben Guerdane;Tunisia 1;2.3 (1);35.0;40.0;25.0;2;2;0:1;WYGRANA;0.0
14:00;Hapoel Rishon LeZion vs Hapoel Ironi Akko;Israel 2;2.1 (1);35.0;25.0;40.0;X;1;3:1;PRZEGRANA;-100.0
18:30;Karlsruher SC vs Arminia Bielefeld;Germany 2;3.2 (1);30.0;35.0;35.0;2;1;4:1;PRZEGRANA;-100.0
20:45;Finn Harps vs Cobh Ramblers;Ireland 2;2.62 (1);35.0;35.0;30.0;1;2;0:2;PRZEGRANA;-100.0
23:15;2 de Mayo vs Sportivo Ameliano;Paraguay 1;2.4 (2);30.0;35.0;35.0;2;Brak/Odwolany;-;Odwolany;0.0
20:45;Colchester United vs Swindon Town;England 4;2.9 (2);35.0;35.0;30.0;1;1;3:0;WYGRANA;0.0
19:30;Stade Briochin vs Villefranche Beaujolais;France 3;3.0 (2);35.0;30.0;35.0;1;X;0:0;PRZEGRANA;-100.0
19:00;Magdeburg II vs ZFC Meuselwitz;Germany 4;3.3 (2);25.0;30.0;45.0;X;1;2:1;PRZEGRANA;-100.0
