Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X];Typ_Modelu;Consensus;KNN_%1;KNN_%X;KNN_%2;XGB_%1;XGB_%X;XGB_%2;Wynik_Rzeczywisty;Gole;Status;Zysk/Strata (Flat 100)
18:30;Al Gharraf vs Al Talaba;Iraq 1;1.9 (2);21.7;43.6;34.7;2;⚠️ RÓŻNICA (KNN:X XGB:2);20.0;44.0;36.0;22.9;28.5;48.6;2;1:3;WYGRANA;90.0
16:00;AFC Wimbledon vs Plymouth Argyle;England 3;1.8 (2);25.5;43.4;31.0;2;✅ OBA ZGODNE (2);24.0;36.0;40.0;26.6;27.7;45.7;2;1:3;WYGRANA;80.0
16:30;Povazska Bystrica vs LokomotÃ­va Zvolen;Slovakia 2;3.5 (2);43.2;25.7;31.0;1;✅ OBA ZGODNE (1);44.0;28.0;28.0;42.7;33.1;24.2;2;0:2;PRZEGRANA;-100.0
16:00;Curzon vs Buxton;England 6;1.85 (2);30.2;43.2;26.6;2;✅ OBA ZGODNE (2);32.0;24.0;44.0;28.9;28.4;42.7;2;0:4;WYGRANA;85.0
17:00;Lausanne II vs Basel II;Switzerland 3;1.9 (2);18.9;42.8;38.3;2;⚠️ RÓŻNICA (KNN:X XGB:2);12.0;52.0;36.0;23.5;29.1;47.4;2;0:1;WYGRANA;90.0
20:00;SC Bastia vs Saint-Etienne;France 2;2.0 (2);27.5;42.7;29.8;2;⚠️ RÓŻNICA (KNN:X XGB:2);28.0;36.0;36.0;27.2;25.6;47.1;1;2:0;PRZEGRANA;-100.0
16:00;Barwell FC vs Bury Town;England 7;1.8 (2);27.2;42.0;30.8;2;⚠️ RÓŻNICA (KNN:X XGB:2);32.0;40.0;28.0;23.9;24.7;51.4;2;0:3;WYGRANA;80.0
16:00;Tranmere Rovers vs Bristol Rovers;England 4;2.45 (2);32.0;41.7;26.3;2;✅ OBA ZGODNE (2);28.0;24.0;48.0;34.7;27.8;37.5;2;1:2;WYGRANA;145.00000000000003
jutro 01:00;San Martin Burzaco vs Flandria;Argentina 3;2.2 (1);41.4;29.2;29.4;1;✅ OBA ZGODNE (1);36.0;28.0;36.0;44.9;30.3;24.7;2;0:1;PRZEGRANA;-100.0
18:30;Falcons vs TMT;Gambia 1;2.1 (1);40.4;28.7;30.9;1;✅ OBA ZGODNE (1);40.0;36.0;24.0;40.6;27.6;31.8;X;0:0;PRZEGRANA;-100.0
14:00;PSM Makassar vs Pusamania Borneo;Indonesia 1;2.1 (2);29.8;40.1;30.0;2;⚠️ RÓŻNICA (KNN:X XGB:2);28.0;36.0;36.0;31.1;26.1;42.8;2;1:2;WYGRANA;110.0
19:30;GKS Tychy vs Łódzki KS;Poland 2;2.1 (2);25.9;39.6;34.5;2;⚠️ RÓŻNICA (KNN:X XGB:2);24.0;40.0;36.0;27.2;30.8;42.0;1;3:2;PRZEGRANA;-100.0
22:30;Real Santander vs Bogota FC;Colombia 2;2.55 (2);36.6;34.2;29.3;1;⚠️ RÓŻNICA (KNN:1 XGB:2);40.0;32.0;28.0;34.3;27.4;38.3;2;1:2;PRZEGRANA;-100.0
15:00;Milano United FC vs Siwelele;South Africa 1;2.45 (2);36.1;34.0;29.9;1;⚠️ RÓŻNICA (KNN:1 XGB:2);44.0;32.0;24.0;30.8;28.5;40.7;X;0:0;PRZEGRANA;-100.0
18:30;Tottenham Hotspur vs Brighton & Hove Albion;England 1;2.3 (2);32.4;35.6;32.0;2;⚠️ RÓŻNICA (KNN:X XGB:2);28.0;36.0;36.0;35.3;29.4;35.3;X;2:2;PRZEGRANA;-100.0
