Godzina;Mecz;Liga;Kurs [Faworyt];% Wygranej Gospodarza [1];% Wygranej Goscia [2];% Remisu [X];Typ_Modelu;Consensus;KNN_%1;KNN_%X;KNN_%2;XGB_%1;XGB_%X;XGB_%2
18:00;FK Pohronie vs Puchov;Slovakia 2;2.05 (1);47.0;31.0;21.9;1;✅ OBA ZGODNE (1);40.0;25.0;35.0;51.7;19.9;28.4
20:45;Raith Rovers vs Ayr United;Scotland 2;2.75 (2);47.0;23.5;29.5;1;✅ OBA ZGODNE (1);45.0;35.0;20.0;48.3;25.9;25.8
15:00;MO Constantine vs NC Magra;Algeria 2;2.37 (1);35.6;18.1;46.2;X;✅ OBA ZGODNE (X);45.0;50.0;5.0;29.3;43.7;26.9
19:00;SV Lafnitz vs SC Weiz;Austria 3;1.9 (1);45.8;23.3;30.9;1;✅ OBA ZGODNE (1);40.0;35.0;25.0;49.7;28.2;22.1
16:00;Opatija vs NK Dugopolje;Croatia 2;2.75 (1);25.7;45.6;28.6;2;✅ OBA ZGODNE (2);30.0;30.0;40.0;22.9;27.7;49.4
19:00;Thisted vs Skive;Denmark 3;3.0 (2);45.5;30.1;24.4;1;✅ OBA ZGODNE (1);50.0;20.0;30.0;42.5;27.3;30.2
17:30;Lamboi vs Old Edwardians;Sierra Leone 1;2.25 (2);30.9;44.8;24.3;2;✅ OBA ZGODNE (2);30.0;25.0;45.0;31.5;23.9;44.6
19:30;Stade Briochin vs Gobelins F.C;France 3;2.8 (2);29.8;25.6;44.6;X;⚠️ RÓŻNICA (KNN:X XGB:1);15.0;65.0;20.0;39.7;31.0;29.3
18:30;Sportfreunde Siegen vs FC Koeln II;Germany 4;2.25 (1);44.4;21.4;34.1;1;✅ OBA ZGODNE (1);40.0;25.0;35.0;47.3;40.2;12.4
jutro 00:30;Sportivo Ameliano vs Libertad;Paraguay 1;2.15 (2);27.8;27.8;44.3;X;✅ OBA ZGODNE (X);15.0;55.0;30.0;36.4;37.1;26.4
19:00;FC Helsingoer vs Vendsyssel FF;Denmark 3;1.9 (2);31.4;44.0;24.7;2;✅ OBA ZGODNE (2);40.0;15.0;45.0;25.6;31.1;43.3
22:00;Rionegro Aguilas vs Alianza Petrolera;Colombia 1;2.1 (1);43.3;27.4;29.3;1;✅ OBA ZGODNE (1);40.0;30.0;30.0;45.5;28.8;25.7
19:30;Valenciennes vs Aubagne;France 3;1.75 (1);43.1;39.1;17.7;1;✅ OBA ZGODNE (1);45.0;10.0;45.0;41.9;22.9;35.1
19:00;Babelsberg vs BSG Chemie Leipzig;Germany 4;3.4 (2);41.6;37.1;21.3;1;⚠️ RÓŻNICA (KNN:2 XGB:1);35.0;20.0;45.0;46.0;22.2;31.9
13:00;Hapoel Nazareth Illit vs Maccabi Kabilio Jaffa;Israel 2;2.15 (1);41.6;27.8;30.6;1;✅ OBA ZGODNE (1);40.0;35.0;25.0;42.7;27.6;29.7
17:30;Bhantal vs Kallon;Sierra Leone 1;2.5 (1);30.0;41.4;28.7;2;✅ OBA ZGODNE (2);35.0;25.0;40.0;26.6;31.1;42.3
19:00;SC Gleisdorf vs Deutschlandsberger SC;Austria 3;3.1 (1);32.6;41.0;26.4;2;⚠️ RÓŻNICA (KNN:X XGB:2);30.0;35.0;35.0;34.3;20.7;45.0
19:00;HIK vs Fremad Amager;Denmark 3;2.5 (2);31.8;40.5;27.7;2;⚠️ RÓŻNICA (KNN:1 XGB:2);45.0;20.0;35.0;23.0;32.9;44.1
19:00;Sportfreunde Lotte vs SV Roedinghausen;Germany 4;2.15 (1);39.7;26.2;34.1;1;✅ OBA ZGODNE (1);40.0;40.0;20.0;39.5;30.2;30.3
20:45;Y Rhyl 1879 vs Denbigh Town;Wales 2;2.2 (1);36.9;24.7;38.4;X;⚠️ RÓŻNICA (KNN:X XGB:1);30.0;50.0;20.0;41.5;30.7;27.8
19:30;Chateauroux vs Concarneau;France 3;2.55 (2);35.9;34.7;29.5;1;⚠️ RÓŻNICA (KNN:1 XGB:2);40.0;30.0;30.0;33.1;29.1;37.8
20:45;Ruthin Town vs Buckley Town;Wales 2;2.3 (1);35.7;32.9;31.4;1;✅ OBA ZGODNE (1);35.0;30.0;35.0;36.1;32.4;31.5
